movie_id,name,job,id,title,vote_average,vote_count,budget,revenue
3766,Orson Welles,Director,3766,The Lady from Shanghai,7.2,102,2300000,0
18616,Dave Payne,Director,18616,No Man's Land: The Rise of Reeker,4.4,27,2000000,0
18808,James Cox,Director,18808,Highway,5.6,37,14000000,0
95755,Jonas Åkerlund,Director,95755,Small Apartments,5.7,50,2000000,0
198062,Brad Copeland,Director,198062,Coffee Town,6.7,45,0,0
188652,Paul Bunnell,Director,188652,The Ghastly Love of Johnny X,6.6,8,0,0
174311,Phil Morrison,Director,174311,All Is Bright,5.3,36,0,0
12602,Harald Reinl,Director,12602,The Torture Chamber of Dr. Sadism,6.3,12,0,0
153795,James Cox,Director,153795,Straight A's,5.2,46,7000000,0
17768,Richard Lester,Director,17768,A Funny Thing Happened on the Way to the Forum,6.1,24,0,0
13516,Michael Moore,Director,13516,Slacker Uprising,5.9,10,0,0
98549,Tanner Beard,Director,98549,The Legend of Hell's Gate: An American Conspiracy,3.9,8,0,0
312793,Scott Dow,Director,312793,The Walking Deceased,4.2,35,0,0
309919,Derick Martini,Director,309919,The Curse of Downers Grove,4.4,24,2000000,0
299553,Jerry Dugan,Director,299553,Shark Lake,4.4,19,2000000,0
21309,Tim Hunter,Director,21309,River's Edge,6.7,59,19000000,0
32235,Michael Polish,Director,32235,Northfork,6.7,24,0,0
329540,William Kaufman,Director,329540,The Marine 4: Moving Target,5.8,49,1950000,0
26388,Rodrigo Cortés,Director,26388,Buried,6.6,827,1987650,19152480
49020,Richard Ayoade,Director,49020,Submarine,7.4,443,0,864659
159037,Jehane Noujaim,Director,159037,The Square,7.8,55,0,0
12838,Jean-Marc Barr,Director,12838,One to Another,5.8,12,0,0
12838,Pascal Arnold,Director,12838,One to Another,5.8,12,0,0
157293,Remo D'Souza,Director,157293,ABCD (Any Body Can Dance),5.6,10,0,222000
14048,James Marsh,Director,14048,Man on Wire,7.5,275,0,2957978
356987,John Laing,Director,356987,Abandoned,5.8,27,0,0
295886,Jamal Hill,Director,295886,Brotherly Love,6.9,21,1900000,0
38358,Daniel Stamm,Director,38358,The Last Exorcism,5.6,328,1800000,67738090
33511,Sam Taylor-Johnson,Director,33511,Nowhere Boy,7.2,244,0,0
702,Elia Kazan,Director,702,A Streetcar Named Desire,7.6,281,1800000,8000000
935,Stanley Kubrick,Director,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1442,1800000,9440272
542,Carlos Carrera,Director,542,The Crime of Padre Amaro,6.2,36,1800000,0
84175,Benh Zeitlin,Director,84175,Beasts of the Southern Wild,6.8,403,1800000,21107746
1705,J. Lee Thompson,Director,1705,Battle for the Planet of the Apes,5.5,215,1700000,8844595
62677,Maggie Greenwald,Director,62677,Songcatcher,5.6,9,0,0
50875,Vera Farmiga,Director,50875,Higher Ground,5.3,14,2000000,841733
260778,Vijay Chandar,Director,260778,Vaalu,6.7,5,0,0
58492,Morgan Spurlock,Director,58492,The Greatest Movie Ever Sold,6.4,88,0,621951
44562,Jonathan Wacks,Director,44562,Ed and His Dead Mother,5.5,12,0,0
37232,Khyentse Norbu,Director,37232,Travellers and Magicians,6.8,9,0,0
4929,Ted Post,Director,4929,Hang 'em High,6.7,192,1800000,6800000
36334,Richard Brooks,Director,36334,Deadline - U.S.A.,6.9,17,0,0
9783,Tony Krantz,Director,9783,Sublime,5.3,33,0,0
386826,Mitchell Altieri,Director,386826,A Beginner's Guide to Snuff,0.0,0,0,0
205126,W.D. Hogan,Director,205126,Independence Daysaster,4.2,22,1800000,0
98557,Corey Grant,Director,98557,Dysfunctional Friends,5.0,4,1800000,0
104,Tom Tykwer,Director,104,Run Lola Run,7.2,664,1530000,7267585
10894,Lucky McKee,Director,10894,May,6.3,152,500000,150277
246449,Richard Boddington,Director,246449,Against the Wild,4.9,19,1493619,0
32579,Patricia Riggen,Director,32579,Under the Same Moon,7.0,28,0,23311391
1688,J. Lee Thompson,Director,1688,Conquest of the Planet of the Apes,6.1,236,1700000,9700000
1999,Todd Field,Director,1999,In the Bedroom,6.4,89,1700000,0
43947,Steven R. Monroe,Director,43947,I Spit on Your Grave,6.3,519,2000000,572809
24066,Mark Illsley,Director,24066,"Happy, Texas",5.5,39,1700000,1943649
9709,Paweł Pawlikowski,Director,9709,My Summer of Love,6.0,59,0,0
191714,Ritesh Batra,Director,191714,The Lunchbox,7.3,221,1000000,4235151
25312,Sally Potter,Director,25312,Yes,5.9,7,0,0
34106,Frank Capra,Director,34106,You Can't Take It With You,7.2,79,1644736,7433101
11426,Fred Zinnemann,Director,11426,From Here to Eternity,7.2,133,1650000,30500000
13909,John Ford,Director,13909,She Wore a Yellow Ribbon,7.1,61,1600000,5400000
206284,Brad J. Silverman,Director,206284,Grace Unplugged,6.0,24,0,0
27455,Dave Meyers,Director,27455,Foolish,6.3,3,0,6033999
66468,David M. Matthews,Director,66468,N-Secure,4.3,4,0,2592808
7973,Nadine Labaki,Director,7973,Caramel,6.8,52,0,0
283686,Lluís Quílez,Director,283686,Out of the Dark,4.6,55,0,0
15976,Eytan Fox,Director,15976,The Bubble,7.6,20,0,0
592,Francis Ford Coppola,Director,592,The Conversation,7.5,372,1600000,4420000
74084,Romesh Sharma,Director,74084,Dil Jo Bhi Kahey...,0.0,0,0,0
1651,François Truffaut,Director,1651,Mississippi Mermaid,6.7,32,0,0
25428,Adam Goldberg,Director,25428,I Love Your Work,6.5,2,0,0
298584,Travis Zariwny,Director,298584,Cabin Fever,4.4,111,0,0
10758,Adrienne Shelly,Director,10758,Waitress,6.7,129,2000000,22179430
11690,Newt Arnold,Director,11690,Bloodsport,6.6,363,1500000,11806119
3083,Frank Capra,Director,3083,Mr. Smith Goes to Washington,7.9,241,1500000,9600000
9344,Larry Clark,Director,9344,Kids,6.8,279,1500000,7412216
10707,Noah Baumbach,Director,10707,The Squid and the Whale,6.9,226,1500000,11098131
15647,Charles Herman-Wurmfeld,Director,15647,Kissing Jessica Stein,5.9,48,1000000,10013424
308529,John Stockwell,Director,308529,Kickboxer: Vengeance,4.5,99,17000000,0
4174,Alfred Hitchcock,Director,4174,Spellbound,7.3,160,1500000,7000000
20156,Atom Egoyan,Director,20156,Exotica,6.5,64,0,0
9464,Vincent Gallo,Director,9464,Buffalo '66,7.1,166,1500000,2375097
49018,James Wan,Director,49018,Insidious,6.8,1737,1500000,97009150
13820,Alex Cox,Director,13820,Repo Man,6.7,144,1500000,2300000
18079,Fabián Bielinsky,Director,18079,Nine Queens,7.4,153,1500000,0
127918,Dror Moreh,Director,127918,The Gatekeepers,6.5,39,0,0
17113,Rebecca Miller,Director,17113,The Ballad of Jack and Rose,6.5,43,1500000,712294
129139,Maggie Carey,Director,129139,The To Do List,5.5,342,1500000,3566225
507,Roger Avary,Director,507,Killing Zoe,6.1,111,1500000,418961
4012,Henry Bean,Director,4012,The Believer,6.8,151,1500000,416925
14054,David Gordon Green,Director,14054,Snow Angels,6.5,48,0,414404
323271,Simeon Rice,Director,323271,Unsullied,3.0,1,0,0
10972,Brad Anderson,Director,10972,Session 9,6.2,251,1500000,373967
13066,Jeff Garlin,Director,13066,I Want Someone to Eat Cheese With,5.7,12,0,0
66025,Qasim Basir,Director,66025,Mooz-lum,4.5,3,0,330048
11908,Adam Green,Director,11908,Hatchet,5.7,159,0,0
3082,Charlie Chaplin,Director,3082,Modern Times,8.1,856,1,8500000
39541,Pete Jones,Director,39541,Stolen Summer,6.4,9,0,0
1961,Bruce Campbell,Director,1961,My Name Is Bruce,5.9,107,1500000,173066
51820,Mark Brown,Director,51820,The Salon,3.5,1,1500000,0
291362,Adam Carolla,Director,291362,Road Hard,6.6,8,1500000,0
291362,Kevin Hench,Director,291362,Road Hard,6.6,8,1500000,0
30082,Ira Sachs,Director,30082,Forty Shades of Blue,6.0,2,1500000,0
72913,John Sayles,Director,72913,Amigo,6.0,2,1200000,0
23963,Bruce McDonald,Director,23963,Pontypool,6.6,183,1500000,32000
29406,James Mottern,Director,29406,Trucker,6.8,16,2000000,0
104755,Rob Zombie,Director,104755,The Lords of Salem,5.1,242,1500000,1165882
253306,Gerard Johnstone,Director,253306,Housebound,6.5,358,0,0
29595,Robert Greenwald,Director,29595,Wal-Mart: The High Cost of Low Price,6.9,24,0,0
46729,David Ray,Director,46729,Fetching Cody,6.8,6,1,0
294600,David Rodriguez,Director,294600,Last I Heard,6.0,1,0,0
137347,Nae Caranfil,Director,137347,Closer to the Moon,6.4,13,9000000,0
290370,David Winning,Director,290370,Mutant World,2.6,9,0,1500000
426469,Frank Lotito,Director,426469,Growing Up Smith,7.4,7,0,0
356841,Timothy Woodward Jr.,Director,356841,Checkmate,4.2,13,0,0
301325,Tara Subkoff,Director,301325,#Horror,3.3,52,1500000,0
347755,Russell Friedenberg,Director,347755,Wind Walkers,7.5,6,0,0
408,David Hand,Director,408,Snow White and the Seven Dwarfs,6.9,1914,1488423,184925486
44413,Lucrecia Martel,Director,44413,The Holy Girl,6.8,10,1400000,0
39209,Edward Dmytryk,Director,39209,Shalako,5.4,12,1455000,2620000
48463,Zak Penn,Director,48463,Incident at Loch Ness,5.9,18,1,0
394047,Alex Ranarivelo,Director,394047,The Dog Lover,5.3,6,2000000,0
312791,Jon Knautz,Director,312791,GirlHouse,5.2,97,3150000,0
312791,Trevor Matthews,Director,312791,GirlHouse,5.2,97,3150000,0
266034,Mathieu Amalric,Director,266034,The Blue Room,6.2,32,0,0
280381,David Worth,Director,280381,House at the End of the Drive,0.0,0,0,0
2661,Leslie H. Martinson,Director,2661,Batman,6.1,203,1377800,0
100,Guy Ritchie,Director,100,"Lock, Stock and Two Smoking Barrels",7.5,1648,1350000,3897569
218500,Robert M. Young,Director,218500,The Ballad of Gregorio Cortez,0.0,0,0,0
309,Thomas Vinterberg,Director,309,The Celebration,7.7,207,1300000,0
27845,Steve Buscemi,Director,27845,Trees Lounge,6.7,51,0,0
25784,Ham Tran,Director,25784,Journey from the Fall,5.0,1,1300000,639000
52790,Rich Cowan,Director,52790,The Basket,6.5,6,0,619042
100275,Boris Rodriguez,Director,100275,Eddie: The Sleepwalking Cannibal,6.1,30,0,1632
295914,Sadyk Sher-Niyaz,Director,295914,Queen of the Mountains,0.0,0,0,0
42033,Paul Donovan,Director,42033,Def-Con 4,2.8,10,0,0
42033,Digby Cook,Director,42033,Def-Con 4,2.8,10,0,0
19187,Jonathan Kesselman,Director,19187,The Hebrew Hammer,5.9,18,1000000,0
46415,Arjun Sablok,Director,46415,Neal 'n' Nikki,2.3,4,0,0
38570,Craig Moss,Director,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.2,34,0,0
27588,Tyler Oliver,Director,27588,Forget Me Not,5.0,66,0,0
223,Alfred Hitchcock,Director,223,Rebecca,7.7,336,1288000,6000000
9725,Steve Miner,Director,9725,Friday the 13th Part 2,6.0,315,1250000,21722776
28580,Billy Wilder,Director,28580,The Lost Weekend,7.4,112,1250000,11000000
23730,Douglas Cheek,Director,23730,C.H.U.D.,5.3,62,1250000,3412497
84197,Michael D. Olmos,Director,84197,Filly Brown,5.9,10,0,0
84197,Youssef Delara,Director,84197,Filly Brown,5.9,10,0,0
46256,Deryck Broom,Director,46256,The Lion of Judah,5.8,2,15000000,0
19997,Henry Hathaway,Director,19997,Niagara,6.7,79,1250000,8500000
43266,John Ford,Director,43266,How Green Was My Valley,6.8,72,1250000,6000000
278316,Spike Lee,Director,278316,Da Sweet Blood of Jesus,4.1,13,0,0
1412,Steven Soderbergh,Director,1412,"Sex, Lies, and Videotape",6.7,185,1200000,0
176,James Wan,Director,176,Saw,7.2,2184,1200000,103911669
39939,Jay Chandrasekhar,Director,39939,Super Troopers,6.6,362,3000000,18492362
357834,Giovanni Zelko,Director,357834,The Algerian,0.0,0,1,0
215924,Claudia Sainte-Luce,Director,215924,The Amazing Catfish,5.7,17,1300000,0
480,Mira Nair,Director,480,Monsoon Wedding,6.8,57,0,0
14295,Kenneth Lonergan,Director,14295,You Can Count on Me,6.8,88,0,0
11219,Alfred Hitchcock,Director,11219,The Trouble with Harry,6.9,149,1200000,7000000
20770,Jamie Babbit,Director,20770,But I'm a Cheerleader,6.5,101,0,0
176124,David Boyd,Director,176124,Home Run,6.3,24,1200000,2861020
500,Quentin Tarantino,Director,500,Reservoir Dogs,8.0,3697,1200000,14661007
60400,Walter Lang,Director,60400,The Blue Bird,6.4,8,0,0
429,Sergio Leone,Director,429,"The Good, the Bad and the Ugly",8.1,2311,1200000,6000000
310569,Anna Muylaert,Director,310569,The Second Mother,7.8,165,0,0
98369,Steve Taylor,Director,98369,Blue Like Jazz,5.8,25,1250000,0
89750,Léa Pool,Director,89750,"Pink Ribbons, Inc.",6.8,6,900000,25000
49951,James David Pasternak,Director,49951,Certifiably Jonathan,0.0,0,1200000,0
86331,Laurent Bouhnik,Director,86331,Desire,4.1,140,1344000,0
355629,Tom Sanchez,Director,355629,The Blade of Don Juan,0.0,0,0,0
16433,David Caffrey,Director,16433,Grand Theft Parsons,6.0,11,0,0
15544,Adam Jay Epstein,Director,15544,Extreme Movie,3.9,44,0,0
15544,Andrew Jacobson,Director,15544,Extreme Movie,3.9,44,0,0
43884,Michael Curtiz,Director,43884,The Charge of the Light Brigade,6.8,18,1200000,2736000
107315,Justin Thomas Ostensen,Director,107315,Below Zero,4.4,12,0,0
13064,Rob Bowman,Director,13064,Airborne,6.1,20,2600000,2850263
59917,Ossie Davis,Director,59917,Cotton Comes to Harlem,6.7,13,1200000,0
157422,Jay Alaimo,Director,157422,The Wicked Within,4.2,26,0,0
310933,Dylan Bank,Director,310933,Bleeding Hearts,2.0,1,0,0
7553,Rob McKittrick,Director,7553,Waiting...,6.2,237,3000000,18637690
12877,Shane Meadows,Director,12877,Dead Man's Shoes,7.2,151,0,0
39895,Jeff Burr,Director,39895,From a Whisper to a Scream,6.8,15,1100000,1400000
55616,Guy Maddin,Director,55616,Dracula: Pages from a Virgin's Diary,6.9,8,1596010,0
29697,Regardt van den Bergh,Director,29697,Faith Like Potatoes,6.0,9,0,0
50037,Panos Cosmatos,Director,50037,Beyond the Black Rainbow,5.7,77,1100000,0
94329,Gareth Evans,Director,94329,The Raid,7.3,1055,1100000,4105187
53502,Matthew R. Anderson,Director,53502,The Dead Undead,3.1,6,0,0
53502,Edward Conna,Director,53502,The Dead Undead,3.1,6,0,0
202604,Joe Marino,Director,202604,The Vatican Exorcisms,4.4,11,0,0
289,Michael Curtiz,Director,289,Casablanca,7.9,1422,878000,10462500
27374,Joel Anderson,Director,27374,Lake Mungo,6.1,90,0,0
26815,Shimit Amin,Director,26815,Rocket Singh: Salesman of the Year,7.0,27,1250000,0
811,Douglas Trumbull,Director,811,Silent Running,6.3,177,1000000,0
1366,John G. Avildsen,Director,1366,Rocky,7.5,1791,1000000,117235147
244776,Mona Lerche,Director,244776,The Sleepwalker,4.1,7,0,0
5769,Tony Richardson,Director,5769,Tom Jones,6.1,39,1000000,37600000
277685,Levan Gabriadze,Director,277685,Unfriended,5.5,1047,1000000,62882090
103,Martin Scorsese,Director,103,Taxi Driver,8.0,2535,1300000,28262574
11298,Joe Dante,Director,11298,The Howling,6.4,161,1000000,17985893
646,Terence Young,Director,646,Dr. No,6.9,940,950000,59600000
93856,Bradley Parker,Director,93856,Chernobyl Diaries,4.9,483,0,18112929
9003,Clive Barker,Director,9003,Hellraiser,6.9,449,1000000,14564027
347126,Harold Cronk,Director,347126,God's Not Dead 2,5.7,72,5000000,23507567
10092,Jeff Wadlow,Director,10092,Cry_Wolf,5.6,126,1000000,10047674
10643,Takao Okawara,Director,10643,Godzilla 2000,5.9,43,1000000,10037390
46705,Derek Cianfrance,Director,46705,Blue Valentine,6.9,890,3500000,16566240
546,Duncan Tucker,Director,546,Transamerica,6.9,144,1000000,13350369
76487,William Brent Bell,Director,76487,The Devil Inside,4.6,262,1000000,101758490
5722,Russ Meyer,Director,5722,Beyond the Valley of the Dolls,6.6,53,2090000,40000000
39833,Robert D. Webb,Director,39833,Love Me Tender,5.5,21,1000000,9000000
1781,Davis Guggenheim,Director,1781,An Inconvenient Truth,6.7,251,1000000,46243000
18712,Allan Dwan,Director,18712,Sands of Iwo Jima,6.2,33,1000000,7800000
7944,Martin Scorsese,Director,7944,Shine a Light,7.2,44,0,0
171424,Eli Roth,Director,171424,The Green Inferno,5.0,349,5000000,6833445
361475,Andrew Steggall,Director,361475,Departure,7.5,12,0,0
113947,Ben Lewin,Director,113947,The Sessions,6.6,179,1000000,9138338
18570,Robert Kenner,Director,18570,"Food, Inc.",7.4,217,0,0
83860,Andrew Erwin,Director,83860,October Baby,6.8,35,0,5355847
83860,Jon Erwin ,Director,83860,October Baby,6.8,35,0,5355847
41469,Brad Anderson,Director,41469,Next Stop Wonderland,6.0,20,0,0
244772,Craig Johnson,Director,244772,The Skeleton Twins,6.7,292,0,5284309
50837,Sean Durkin,Director,50837,Martha Marcy May Marlene,6.7,277,0,3538446
248774,Gillian Robespierre,Director,248774,Obvious Child,6.7,187,0,3123963
10183,Courtney Hunt,Director,10183,Frozen River,6.7,99,0,0
159014,Morgan Neville,Director,159014,20 Feet from Stardom,7.4,85,1000000,0
32456,James Toback,Director,32456,Two Girls and a Guy,5.4,24,1000000,2057193
49963,Nicole Holofcener,Director,49963,Walking and Talking,6.6,7,0,0
13508,Chris Paine,Director,13508,Who Killed the Electric Car?,7.2,59,1000000,1678874
22597,Greg Berlanti,Director,22597,The Broken Hearts Club: A Romantic Comedy,6.3,25,1000000,1744858
9707,Don Coscarelli,Director,9707,Bubba Ho-tep,6.7,191,1000000,0
37532,Marc Levin,Director,37532,Slam,6.7,7,1,0
26791,Richard Dutcher,Director,26791,Brigham City,7.3,4,1000000,852206
56666,Khalid Mohammed,Director,56666,Fiza,6.1,7,1000000,623791
8675,Trey Parker,Director,8675,Orgazmo,6.2,115,1000000,0
13132,David Gordon Green,Director,13132,All the Real Girls,5.9,30,0,0
46989,Karen Moncrieff,Director,46989,Blue Car,6.7,13,1000000,464000
192132,Gia Coppola,Director,192132,Palo Alto,6.4,348,0,0
24424,Scandar Copti,Director,24424,Ajami,6.8,27,0,0
24424,Yaron Shani,Director,24424,Ajami,6.8,27,0,0
13198,Goran Dukic,Director,13198,Wristcutters: A Love Story,6.7,160,0,0
244267,Mike Cahill,Director,244267,I Origins,7.5,1063,0,336472
21413,Kyle Rankin,Director,21413,The Battle of Shaker Heights,5.6,17,1000000,0
21413,Efram Potelle,Director,21413,The Battle of Shaker Heights,5.6,17,1000000,0
123678,Joshua Oppenheimer,Director,123678,The Act of Killing,7.5,210,1000000,444575
123678,Christine Cynn,Director,123678,The Act of Killing,7.5,210,1000000,444575
123678,Anonymous,Director,123678,The Act of Killing,7.5,210,1000000,444575
13362,Alex Gibney,Director,13362,Taxi to the Dark Side,6.6,53,1000000,274661
39183,Paul Crowder,Director,39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,3,1000000,0
39183,John Dower,Director,39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,3,1000000,0
62402,Rohit Jagessar,Director,62402,Guiana 1838,2.8,3,0,0
206412,Griffin Dunne,Director,206412,Lisa Picard Is Famous,4.0,1,0,0
201132,Anthony Powell,Director,201132,Antarctica: A Year on Ice,7.2,29,1000000,0
251471,Kief Davidson,Director,251471,A LEGO Brickumentary,6.4,55,650000,0
251471,Daniel Junge,Director,251471,A LEGO Brickumentary,6.4,55,650000,0
112456,Johnny Remo,Director,112456,Hardflip,4.7,5,1000000,0
20296,Vivek Agnihotri,Director,20296,Chocolate: Deep Dark Secrets,3.4,6,0,0
25983,Ti West,Director,25983,The House of the Devil,6.0,197,0,0
66195,Nick Tomnay,Director,66195,The Perfect Host,6.2,135,0,14870
16155,John Hamburg,Director,16155,Safe Men,6.3,16,0,0
46727,Nickolas Perry,Director,46727,Speedway Junky,5.2,7,1000000,0
55180,Dan Zukovic,Director,55180,The Last Big Thing,6.0,3,0,0
29015,Craig Mazin,Director,29015,The Specials,5.5,11,0,0
91122,Becky Smith,Director,91122,16 to Life,4.4,5,0,0
18206,Eric Nicholas,Director,18206,Alone With Her,6.2,20,1000000,10018
320146,Benjamin Dickinson,Director,320146,Creative Control,5.4,25,1000000,0
13856,Hal Haberman,Director,13856,Special,6.6,32,1000000,7202
13856,Jeremy Passmore,Director,13856,Special,6.6,32,1000000,7202
219716,Darren Stein,Director,219716,Sparkler,0.0,1,0,0
56491,Brian Trenchard-Smith,Director,56491,In Her Line of Fire,3.3,9,0,0
99826,Frank Whaley,Director,99826,The Jimmy Show,8.0,1,0,0
186935,Amat Escalante,Director,186935,Heli,6.2,32,1000000,0
19344,Katherine Brooks,Director,19344,Loving Annabelle,6.4,55,900000,0
242083,David Cross,Director,242083,Hits,4.9,23,1000000,0
18869,Randall Rubin,Director,18869,Jimmy and Judy,5.4,8,0,0
18869,Jon Schroder,Director,18869,Jimmy and Judy,5.4,8,0,0
26673,Robert Bennett,Director,26673,Frat Party,3.5,4,0,0
41830,Guy Hamilton,Director,41830,The Party's Over,6.1,6,0,0
37694,Mary Pat Kelly,Director,37694,Proud,5.5,3,0,0
63287,Lori Petty,Director,63287,The Poker House,6.1,47,0,0
335874,Charlie Levi,Director,335874,Childless,4.5,2,0,0
34592,Kevin Hamedani,Director,34592,ZMD: Zombies of Mass Destruction,4.7,31,0,0
92635,David DeCoteau,Director,92635,Snow White: A Deadly Summer,4.8,11,1000000,0
258755,Mikel Rueda,Director,258755,Hidden Away,7.6,26,0,0
96534,Stefan C. Schaefer,Director,96534,My Last Day Without You,5.7,3,1000000,0
21283,Michael Taliferro,Director,21283,Steppin: The Movie,5.0,4,0,0
272724,David DeCoteau,Director,272724,Doc Holliday's Revenge,3.2,3,1000000,0
84178,Katie Aselton,Director,84178,Black Rock,4.9,78,0,0
101179,Robert Heath,Director,101179,Truth or Dare,5.7,117,0,0
52462,D. Stevens,Director,52462,The Pet,5.3,3,0,0
269057,Jeffrey St. Jules,Director,269057,Bang Bang Baby,6.6,8,1000000,0
287524,Robert Hall,Director,287524,Fear Clinic,4.0,42,1,0
206213,Kevin King,Director,206213,Zombie Hunter,3.5,34,0,0
248402,Jonathan Meyers,Director,248402,A Fine Step,4.1,7,0,0
29146,Ralph Nelson,Director,29146,Charly,6.6,28,950000,814666
207769,Blair Erickson,Director,207769,Banshee Chapter,5.7,92,950000,0
271185,Allison Burnett,Director,271185,Ask Me Anything,5.5,155,950000,0
29731,Richard Schenkman,Director,29731,And Then Came Love,5.0,1,0,0
292539,Sanjay Rawal,Director,292539,Food Chains,7.4,8,913000,0
654,Elia Kazan,Director,654,On the Waterfront,8.0,357,910000,9600000
91070,Kat Coiro,Director,91070,L!fe Happens,5.3,66,930000,30905
2009,Cristian Mungiu,Director,2009,"4 Months, 3 Weeks and 2 Days",7.3,156,852510,1185783
323270,Joseph Graham,Director,323270,The Horror Network Vol. 1,5.0,2,0,0
323270,Brian Dorton,Director,323270,The Horror Network Vol. 1,5.0,2,0,0
323270,Lee Matthews,Director,323270,The Horror Network Vol. 1,5.0,2,0,0
323270,Manuel Marín,Director,323270,The Horror Network Vol. 1,5.0,2,0,0
2652,David Slade,Director,2652,Hard Candy,6.8,701,950000,7022209
9813,Jamie Babbit,Director,9813,The Quiet,6.1,73,900000,381420
60421,Maryam Keshavarz,Director,60421,Circumstance,7.4,23,0,0
157354,Ryan Coogler,Director,157354,Fruitvale Station,7.3,390,0,17385830
127867,Ramaa Mosley,Director,127867,The Brass Teapot,5.8,160,0,0
3170,David Hand,Director,3170,Bambi,6.8,1405,858000,267447150
3170,James Algar,Director,3170,Bambi,6.8,1405,858000,267447150
3170,Samuel Armstrong,Director,3170,Bambi,6.8,1405,858000,267447150
3170,William Roberts,Director,3170,Bambi,6.8,1405,858000,267447150
3170,Paul Satterfield,Director,3170,Bambi,6.8,1405,858000,267447150
3170,Graham Heid,Director,3170,Bambi,6.8,1405,858000,267447150
3170,Norman Wright,Director,3170,Bambi,6.8,1405,858000,267447150
14014,Charles Herman-Wurmfeld,Director,14014,The Hammer,6.5,15,0,0
15708,C. Jay Cox,Director,15708,Latter Days,6.7,56,850000,819939
146882,Mariette Monpierre,Director,146882,Elza,0.0,0,0,0
215918,Tommy Oliver,Director,215918,1982,5.0,1,1000000,0
84200,Jamie Travis,Director,84200,"For a Good Time, Call...",5.8,110,850000,1243961
84184,Lee Toland Krieger,Director,84184,Celeste & Jesse Forever,6.4,163,0,3094813
45767,Rich Christiano,Director,45767,Time Changer,5.2,9,0,0
14823,Paul Andrew Williams,Director,14823,London to Brighton,6.5,34,0,0
367551,Nick Love,Director,367551,American Hero,5.0,62,0,0
343409,Natalie Bible',Director,343409,Windsor Drive,2.0,1,0,0
60243,Asghar Farhadi,Director,60243,A Separation,7.7,469,800000,0
57294,Justin Molotnikov,Director,57294,Crying with Laughter,7.0,1,0,0
11446,Todd Solondz,Director,11446,Welcome to the Dollhouse,6.9,103,0,0
47889,Victor Nunez,Director,47889,Ruby in Paradise,5.6,10,800000,1001437
25461,Peter Sollett,Director,25461,Raising Victor Vargas,7.8,13,800000,2816116
905,G.W. Pabst,Director,905,Pandora's Box,7.6,45,0,0
78705,Jorge Gaggero,Director,78705,Live-In Maid,7.8,3,0,0
25212,Rod Lurie,Director,25212,Deterrence,6.1,7,0,0
26899,Michael Burke,Director,26899,The Mudge Boy,7.3,23,800000,62852
146269,Catherine Jelski,Director,146269,The Young Unknowns,0.0,0,0,0
292483,Shane Dawson,Director,292483,Not Cool,3.7,25,0,0
14451,Tommy Wirkola,Director,14451,Dead Snow,6.1,311,800000,1984662
10105,Ryan Little,Director,10105,Saints and Soldiers,6.6,98,780000,0
211557,Clark Baker,Director,211557,Vessel,5.9,8,0,0
838,George Lucas,Director,838,American Graffiti,6.9,324,777000,140000000
40862,Robert Greenwald,Director,40862,Iraq for Sale: The War Profiteers,8.0,6,0,0
13158,Dave Willis,Director,13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35,0,0
13158,Matt Maiellaro,Director,13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,6.5,35,0,0
84332,Colin Trevorrow,Director,84332,Safety Not Guaranteed,6.8,556,750000,4007792
74510,Tim Story,Director,74510,Kevin Hart: Laugh at My Pain,7.7,43,0,0
74510,Leslie Small,Director,74510,Kevin Hart: Laugh at My Pain,7.7,43,0,0
74725,Ben Wheatley,Director,74725,Kill List,6.0,210,500000,171760
58428,Ti West,Director,58428,The Innkeepers,5.4,219,750000,78396
8416,Bernardo Bertolucci,Director,8416,The Conformist,7.6,127,750000,0
36584,Neil Burger,Director,36584,Interview with the Assassin,5.6,5,500000,0
13429,Olly Blackburn,Director,13429,Donkey Punch,4.5,52,0,0
9022,Jonathan Levine,Director,9022,All the Boys Love Mandy Lane,5.7,209,750000,0
22530,Christopher Hutson,Director,22530,Bled,3.8,4,0,0
288,Fred Zinnemann,Director,288,High Noon,7.6,334,730000,8000000
14275,Steve James,Director,14275,Hoop Dreams,7.7,87,700000,7830611
2287,David LaChapelle,Director,2287,Rize,5.9,13,0,0
18734,Michael Cuesta,Director,18734,L.I.E.,6.7,31,700000,1667192
206197,Caryn Waechter,Director,206197,The Sisterhood of Night,6.5,31,0,0
26837,Emily Dell,Director,26837,B-Girl,5.5,7,0,0
7859,Ryan Fleck,Director,7859,Half Nelson,6.5,240,700000,4911725
302579,Valerie Red-Horse,Director,302579,Naturally Native,0.0,0,700000,10508
302579,Jennifer Wynne Farmer,Director,302579,Naturally Native,0.0,0,700000,10508
51955,Christopher Scott Cherot,Director,51955,Hav Plenty,0.0,0,0,0
376004,H.M. Coakley,Director,376004,Adulterers,5.2,16,750000,0
158752,Randy Moore,Director,158752,Escape from Tomorrow,4.8,87,650,0
